,Unnamed: 0,country,gdp,fossil_share_energy,renewables_share_energy,low_carbon_share_energy,nuclear_share_energy,population,energy_per_capita,primary_energy_consumption
927,10684,Netherlands,805000000000.0,95.375,3.546,4.625,1.079,16893000.0,57127.701,965.058
928,10685,Netherlands,821000000000.0,95.008,3.936,4.992,1.056,16938000.0,57672.171,976.851
929,10686,Netherlands,839000000000.0,94.964,4.034,5.036,1.002,16981000.0,58544.933,994.152
930,10687,Netherlands,,94.205,4.928,5.795,0.867,17021000.0,57622.291,980.789
931,10688,Netherlands,,93.573,5.535,6.427,0.892,17060000.0,57413.458,979.474
932,10689,Netherlands,,92.467,6.54,7.533,0.993,17097000.0,57046.584,975.325
933,10690,Netherlands,,,,,,,,
934,10806,New Zealand,98350137344.0,65.409,34.591,34.591,0.0,3859000.0,58338.667,225.129
935,10807,New Zealand,101000000000.0,68.969,31.031,31.031,0.0,3908000.0,57177.998,223.452
936,10808,New Zealand,105000000000.0,66.542,33.458,33.458,0.0,3963000.0,58323.529,231.136
937,10809,New Zealand,107000000000.0,67.363,32.637,32.637,0.0,4022000.0,55784.04,224.363
938,10810,New Zealand,108000000000.0,63.972,36.028,36.028,0.0,4080000.0,56749.15,231.537
939,10811,New Zealand,110000000000.0,66.908,33.092,33.092,0.0,4135000.0,54197.493,224.107
940,10812,New Zealand,112000000000.0,66.789,33.211,33.211,0.0,4186000.0,53997.912,226.035
941,10813,New Zealand,121000000000.0,66.258,33.737,33.737,0.0,4233000.0,53300.273,225.62
942,10814,New Zealand,122000000000.0,67.154,32.834,32.834,0.0,4278000.0,52881.352,226.226
943,10815,New Zealand,127000000000.0,63.803,36.182,36.182,0.0,4323000.0,52189.596,225.616
944,10816,New Zealand,133000000000.0,62.916,37.067,37.067,0.0,4370000.0,52773.918,230.622
945,10817,New Zealand,138000000000.0,62.187,37.784,37.784,0.0,4419000.0,52376.782,231.453
946,10818,New Zealand,138000000000.0,64.857,35.116,35.116,0.0,4468000.0,52098.469,232.776
947,10819,New Zealand,144000000000.0,64.849,35.134,35.134,0.0,4519000.0,51675.785,233.523
948,10820,New Zealand,148000000000.0,64.204,35.779,35.779,0.0,4568000.0,53559.134,244.658
949,10821,New Zealand,153000000000.0,63.779,36.209,36.209,0.0,4615000.0,53523.525,247.011
950,10822,New Zealand,159000000000.0,62.798,37.19,37.19,0.0,4659000.0,53336.116,248.493
951,10823,New Zealand,,64.446,35.542,35.542,0.0,4702000.0,53534.502,251.719
