,country,gdp,fossil_share_energy,renewables_share_energy,nuclear_share_energy,population
11379,North Korea,42.017124352,,,,24673000.0
11380,North Korea,42.563559424,,,,24801000.0
11381,North Korea,43.012800512,,,,24930000.0
11382,North Korea,43.466149888,,,,25058000.0
11383,North Korea,42.970759168,,,,25184000.0
11384,North Korea,,,,,25308000.0
11385,North Korea,,,,,25430000.0
11386,North Korea,,,,,25550000.0
11387,North Korea,,,,,25666000.0
11398,North Macedonia,16.48874496,89.392,10.608,0.0,2035000.0
11399,North Macedonia,16.442976256,94.025,5.975,0.0,2043000.0
11400,North Macedonia,15.96797952,92.647,7.353,0.0,2049000.0
11401,North Macedonia,15.636939776,88.204,11.796,0.0,2053000.0
11402,North Macedonia,16.150679552,87.19,12.81,0.0,2057000.0
11403,North Macedonia,17.840580608,87.57,12.43,0.0,2060000.0
11404,North Macedonia,18.750242816,86.556,13.444,0.0,2063000.0
11405,North Macedonia,20.14263296,91.788,8.212,0.0,2065000.0
11406,North Macedonia,22.155749376,92.934,7.02,0.0,2067000.0
11407,North Macedonia,23.594805248,89.197,10.732,0.0,2069000.0
11408,North Macedonia,24.08699904,81.053,18.931,0.0,2071000.0
11409,North Macedonia,23.513716736,88.918,11.072,0.0,2072000.0
11410,North Macedonia,24.45933568,91.373,8.618,0.0,2074000.0
11411,North Macedonia,25.922627584,86.306,13.659,0.0,2076000.0
11412,North Macedonia,27.42611968,88.142,11.845,0.0,2078000.0
11413,North Macedonia,28.476256256,82.376,17.611,0.0,2079000.0
11414,North Macedonia,29.1627008,82.809,17.188,0.0,2081000.0
11415,North Macedonia,,88.897,11.098,0.0,2082000.0
11416,North Macedonia,,83.176,16.821,0.0,2083000.0
11417,North Macedonia,,89.289,10.707,0.0,2083000.0
11438,Northern Mariana Islands,,,,,57000.0
11439,Northern Mariana Islands,,,,,58000.0
11440,Northern Mariana Islands,,,,,58000.0
11441,Northern Mariana Islands,,,,,58000.0
11442,Northern Mariana Islands,,,,,57000.0
11443,Northern Mariana Islands,,,,,57000.0
11444,Northern Mariana Islands,,,,,56000.0
11445,Northern Mariana Islands,,,,,55000.0
11446,Northern Mariana Islands,,,,,55000.0
11447,Northern Mariana Islands,,,,,54000.0
11448,Northern Mariana Islands,,,,,54000.0
11449,Northern Mariana Islands,,,,,54000.0
11450,Northern Mariana Islands,,,,,54000.0
11451,Northern Mariana Islands,,,,,55000.0
11452,Northern Mariana Islands,,,,,55000.0
11453,Northern Mariana Islands,,,,,56000.0
11454,Northern Mariana Islands,,,,,56000.0
11555,Norway,245.0,28.872,71.128,0.0,4499000.0
11556,Norway,245.0,33.806,66.194,0.0,4523000.0
11557,Norway,244.0,32.04,67.96,0.0,4546000.0
11558,Norway,255.0,37.647,62.353,0.0,4570000.0
11559,Norway,276.0,37.218,62.782,0.0,4598000.0
11560,Norway,328.0,31.606,68.394,0.0,4632000.0
11561,Norway,348.0,34.637,65.359,0.0,4673000.0
11562,Norway,352.0,32.053,67.886,0.0,4719000.0
11563,Norway,391.0,31.27,68.561,0.0,4771000.0
11564,Norway,339.0,33.344,66.438,0.0,4827000.0
11565,Norway,355.0,35.978,63.742,0.0,4886000.0
11566,Norway,399.0,34.952,64.769,0.0,4948000.0
11567,Norway,411.0,31.238,68.452,0.0,5014000.0
11568,Norway,406.0,33.664,66.036,0.0,5079000.0
11569,Norway,390.0,32.14,67.58,0.0,5142000.0
11570,Norway,396.0,32.328,67.356,0.0,5200000.0
11571,Norway,400.0,30.778,68.478,0.0,5251000.0
11572,Norway,,30.933,67.931,0.0,5296000.0
11573,Norway,,31.878,67.264,0.0,5338000.0
11574,Norway,,32.93,66.18,0.0,5379000.0
11575,Norway,,,,,
11793,Oman,41.063723008,100.0,0.0,0.0,2268000.0
11794,Oman,44.382195712,100.0,0.0,0.0,2295000.0
11795,Oman,46.21236224,100.0,0.0,0.0,2335000.0
11796,Oman,53.275885568,100.0,0.0,0.0,2386000.0
11797,Oman,66.722304,100.0,0.0,0.0,2446000.0
11798,Oman,73.114116096,100.0,0.0,0.0,2511000.0
11799,Oman,97.56688384,100.0,0.0,0.0,2581000.0
11800,Oman,109.0,100.0,0.0,0.0,2657000.0
11801,Oman,131.0,100.0,0.0,0.0,2751000.0
11802,Oman,112.0,100.0,0.0,0.0,2876000.0
11803,Oman,125.0,100.0,0.0,0.0,3041000.0
11804,Oman,140.0,100.0,0.0,0.0,3251000.0
11805,Oman,154.0,100.0,0.0,0.0,3498000.0
11806,Oman,160.0,99.999,0.001,0.0,3765000.0
11807,Oman,156.0,99.999,0.001,0.0,4027000.0
11808,Oman,163.0,99.997,0.003,0.0,4267000.0
11809,Oman,168.0,99.997,0.003,0.0,4479000.0
11810,Oman,,99.998,0.002,0.0,4666000.0
11811,Oman,,99.998,0.002,0.0,4829000.0
11812,Oman,,99.998,0.002,0.0,4975000.0
12298,Pakistan,383.0,88.759,10.694,0.547,142344000.0
12299,Pakistan,389.0,88.066,10.763,1.172,145978000.0
12300,Pakistan,409.0,87.486,11.495,1.019,149550000.0
12301,Pakistan,428.0,86.471,12.593,0.936,153092992.0
12302,Pakistan,464.0,86.977,11.965,1.059,156664992.0
12303,Pakistan,516.0,86.046,12.889,1.065,160304000.0
12304,Pakistan,567.0,87.035,11.963,1.002,164023008.0
12305,Pakistan,602.0,87.437,11.707,0.857,167808000.0
12306,Pakistan,647.0,89.383,9.979,0.638,171648992.0
12307,Pakistan,683.0,88.793,10.296,0.911,175526000.0
12308,Pakistan,735.0,88.528,10.571,0.901,179424992.0
12309,Pakistan,807.0,87.812,10.798,1.39,183340000.0
12310,Pakistan,838.0,94.919,4.061,1.02,187280000.0
12311,Pakistan,872.0,81.687,16.054,2.259,191260992.0
12312,Pakistan,923.0,87.558,11.003,1.439,195304992.0
12313,Pakistan,971.0,87.877,10.744,1.379,199427008.0
12314,Pakistan,1020.0,87.825,10.64,1.535,203631008.0
12315,Pakistan,,88.656,9.241,2.103,207906000.0
12316,Pakistan,,88.662,8.817,2.521,212228000.0
12317,Pakistan,,86.979,10.638,2.383,216564992.0
12318,Pakistan,,,,,
12322,Palestine,11.838749696,,,,3224000.0
12323,Palestine,10.496685056,,,,3310000.0
12324,Palestine,9.216515072,,,,3380000.0
12325,Palestine,10.664354816,,,,3442000.0
12326,Palestine,12.032027648,,,,3505000.0
12327,Palestine,13.171185664,,,,3578000.0
12328,Palestine,12.81595904,,,,3662000.0
12329,Palestine,13.693920256,,,,3756000.0
12330,Palestine,14.78500864,,,,3857000.0
12331,Palestine,15.997046784,,,,3958000.0
12332,Palestine,17.253312512,,,,4056000.0
12333,Palestine,19.437410304,,,,4150000.0
12334,Palestine,20.587167744,,,,4242000.0
12335,Palestine,20.543225856,,,,4334000.0
12336,Palestine,18.634184704,,,,4429000.0
12337,Palestine,19.275497472,,,,4529000.0
12338,Palestine,,,,,4636000.0
12339,Palestine,,,,,4747000.0
12340,Palestine,,,,,4863000.0
12341,Palestine,,,,,4981000.0
12362,Panama,26.563999744,,,,3030000.0
12363,Panama,26.96356864,,,,3090000.0
12364,Panama,28.52549632,,,,3149000.0
12365,Panama,32.24413184,,,,3209000.0
12366,Panama,32.9024,,,,3269000.0
12367,Panama,40.384,,,,3330000.0
12368,Panama,44.422336512,,,,3392000.0
12369,Panama,42.761248768,,,,3454000.0
12370,Panama,45.965971456,,,,3516000.0
12371,Panama,47.997599744,,,,3579000.0
12372,Panama,51.802857472,,,,3643000.0
12373,Panama,57.996521472,,,,3706000.0
12374,Panama,63.576629248,,,,3771000.0
12375,Panama,74.895597568,,,,3835000.0
12376,Panama,71.932698624,,,,3901000.0
12377,Panama,76.098510848,,,,3968000.0
12378,Panama,79.798288384,,,,4037000.0
12379,Panama,,,,,4107000.0
12380,Panama,,,,,4177000.0
12381,Panama,,,,,4246000.0
12402,Papua New Guinea,,,,,5848000.0
12403,Papua New Guinea,,,,,5975000.0
12404,Papua New Guinea,,,,,6099000.0
12405,Papua New Guinea,,,,,6223000.0
12406,Papua New Guinea,,,,,6354000.0
12407,Papua New Guinea,,,,,6495000.0
12408,Papua New Guinea,,,,,6647000.0
12409,Papua New Guinea,,,,,6809000.0
12410,Papua New Guinea,,,,,6976000.0
12411,Papua New Guinea,,,,,7145000.0
12412,Papua New Guinea,,,,,7311000.0
12413,Papua New Guinea,,,,,7472000.0
12414,Papua New Guinea,,,,,7631000.0
12415,Papua New Guinea,,,,,7788000.0
12416,Papua New Guinea,,,,,7947000.0
12417,Papua New Guinea,,,,,8108000.0
12418,Papua New Guinea,,,,,8272000.0
12419,Papua New Guinea,,,,,8438000.0
12420,Papua New Guinea,,,,,8606000.0
12421,Papua New Guinea,,,,,8776000.0
12442,Paraguay,20.230811648,,,,5323000.0
12443,Paraguay,21.263550464,,,,5428000.0
12444,Paraguay,27.763617792,,,,5532000.0
12445,Paraguay,29.172068352,,,,5633000.0
12446,Paraguay,30.690248704,,,,5731000.0
12447,Paraguay,32.012251136,,,,5824000.0
12448,Paraguay,34.151460864,,,,5913000.0
12449,Paraguay,35.369816064,,,,5998000.0
12450,Paraguay,37.093941248,,,,6081000.0
12451,Paraguay,39.765409792,,,,6164000.0
12452,Paraguay,43.854127104,,,,6248000.0
12453,Paraguay,47.648043008,,,,6334000.0
12454,Paraguay,49.208922112,,,,6422000.0
12455,Paraguay,51.73225472,,,,6510000.0
12456,Paraguay,55.039840256,,,,6600000.0
12457,Paraguay,56.733011968,,,,6689000.0
12458,Paraguay,59.056115712,,,,6778000.0
12459,Paraguay,,,,,6867000.0
12460,Paraguay,,,,,6956000.0
12461,Paraguay,,,,,7045000.0
12562,Peru,123.0,68.877,31.123,0.0,26460000.0
12563,Peru,125.0,65.91,34.09,0.0,26799000.0
12564,Peru,133.0,65.963,33.913,0.0,27101000.0
12565,Peru,141.0,64.736,35.136,0.0,27372000.0
12566,Peru,153.0,68.996,30.925,0.0,27624000.0
12567,Peru,170.0,69.491,30.458,0.0,27866000.0
12568,Peru,193.0,66.75,32.689,0.0,28102000.0
12569,Peru,214.0,69.813,29.66,0.0,28333000.0
12570,Peru,235.0,72.682,26.702,0.0,28562000.0
12571,Peru,237.0,72.037,27.015,0.0,28793000.0
12572,Peru,270.0,74.727,24.249,0.0,29028000.0
12573,Peru,294.0,76.123,22.904,0.0,29264000.0
12574,Peru,311.0,75.441,23.024,0.0,29507000.0
12575,Peru,322.0,75.34,23.055,0.0,29774000.0
12576,Peru,331.0,75.626,22.882,0.0,30090000.0
12577,Peru,342.0,75.781,22.662,0.0,30471000.0
12578,Peru,355.0,77.031,21.493,0.0,30926000.0
12579,Peru,,72.427,26.042,0.0,31444000.0
12580,Peru,,71.708,26.842,0.0,31989000.0
12581,Peru,,71.207,27.329,0.0,32510000.0
12582,Peru,,,,,
12683,Philippines,339.0,81.974,18.026,0.0,77992000.0
12684,Philippines,342.0,83.581,16.419,0.0,79673000.0
12685,Philippines,348.0,83.833,16.167,0.0,81365000.0
12686,Philippines,358.0,84.115,15.885,0.0,83052000.0
12687,Philippines,370.0,83.704,16.296,0.0,84711000.0
12688,Philippines,384.0,84.222,15.773,0.0,86326000.0
12689,Philippines,406.0,81.93,18.061,0.0,87889000.0
12690,Philippines,438.0,84.0,15.883,0.0,89405000.0
12691,Philippines,467.0,83.066,16.73,0.0,90902000.0
12692,Philippines,488.0,83.167,16.105,0.0,92414000.0
12693,Philippines,537.0,85.557,13.705,0.0,93967000.0
12694,Philippines,586.0,84.372,14.876,0.0,95570000.0
12695,Philippines,609.0,84.054,14.986,0.0,97213000.0
12696,Philippines,662.0,85.611,13.318,0.0,98872000.0
12697,Philippines,694.0,86.366,12.525,0.0,100513000.0
12698,Philippines,735.0,86.837,12.019,0.0,102113000.0
12699,Philippines,785.0,87.37,11.47,0.0,103664000.0
12700,Philippines,,87.942,10.966,0.0,105173000.0
12701,Philippines,,88.236,10.67,0.0,106651000.0
12702,Philippines,,88.331,10.542,0.0,108117000.0
12703,Philippines,,,,,
12804,Poland,511.0,99.363,0.637,0.0,38557000.0
12805,Poland,513.0,99.239,0.761,0.0,38530000.0
12806,Poland,530.0,99.241,0.759,0.0,38489000.0
12807,Poland,528.0,99.374,0.626,0.0,38442000.0
12808,Poland,547.0,99.184,0.816,0.0,38400000.0
12809,Poland,568.0,98.971,1.029,0.0,38369000.0
12810,Poland,594.0,98.875,1.125,0.0,38354000.0
12811,Poland,656.0,98.598,1.402,0.0,38353000.0
12812,Poland,681.0,98.002,1.998,0.0,38357000.0
12813,Poland,732.0,97.241,2.759,0.0,38352000.0
12814,Poland,791.0,96.908,3.092,0.0,38330000.0
12815,Poland,843.0,96.4,3.6,0.0,38287000.0
12816,Poland,889.0,95.379,4.621,0.0,38227000.0
12817,Poland,912.0,95.393,4.607,0.0,38158000.0
12818,Poland,939.0,94.631,5.369,0.0,38091000.0
12819,Poland,975.0,94.11,5.89,0.0,38034000.0
12820,Poland,1000.0,94.576,5.424,0.0,37989000.0
12821,Poland,,94.374,5.626,0.0,37953000.0
12822,Poland,,94.306,5.291,0.0,37922000.0
12823,Poland,,93.263,6.182,0.0,37888000.0
12824,Poland,,,,,
12925,Portugal,220.0,87.705,12.295,0.0,10297000.0
12926,Portugal,222.0,85.25,14.75,0.0,10341000.0
12927,Portugal,225.0,90.901,9.099,0.0,10386000.0
12928,Portugal,222.0,83.914,16.086,0.0,10430000.0
12929,Portugal,220.0,88.692,11.308,0.0,10471000.0
12930,Portugal,238.0,92.496,7.504,0.0,10508000.0
12931,Portugal,249.0,85.377,14.623,0.0,10543000.0
12932,Portugal,262.0,84.837,15.163,0.0,10573000.0
12933,Portugal,258.0,85.805,14.195,0.0,10595000.0
12934,Portugal,263.0,82.262,17.738,0.0,10604000.0
12935,Portugal,269.0,74.023,25.977,0.0,10596000.0
12936,Portugal,264.0,76.882,23.118,0.0,10569000.0
12937,Portugal,269.0,79.656,20.344,0.0,10526000.0
12938,Portugal,269.0,72.451,27.549,0.0,10473000.0
12939,Portugal,276.0,70.933,29.067,0.0,10418000.0
12940,Portugal,281.0,76.995,23.005,0.0,10368000.0
12941,Portugal,285.0,71.939,28.061,0.0,10326000.0
12942,Portugal,,80.091,19.909,0.0,10289000.0
12943,Portugal,,74.476,25.524,0.0,10256000.0
12944,Portugal,,75.546,24.454,0.0,10226000.0
12945,Portugal,,,,,
12966,Puerto Rico,124.0,,,,3669000.0
12967,Puerto Rico,132.0,,,,3670000.0
12968,Puerto Rico,133.0,,,,3664000.0
12969,Puerto Rico,133.0,,,,3654000.0
12970,Puerto Rico,137.0,,,,3642000.0
12971,Puerto Rico,134.0,,,,3632000.0
12972,Puerto Rico,132.0,,,,3624000.0
12973,Puerto Rico,131.0,,,,3616000.0
12974,Puerto Rico,129.0,,,,3608000.0
12975,Puerto Rico,126.0,,,,3597000.0
12976,Puerto Rico,125.0,,,,3580000.0
12977,Puerto Rico,125.0,,,,3560000.0
12978,Puerto Rico,125.0,,,,3537000.0
12979,Puerto Rico,125.0,,,,3504000.0
12980,Puerto Rico,123.0,,,,3454000.0
12981,Puerto Rico,123.0,,,,3382000.0
12982,Puerto Rico,120.0,,,,3283000.0
12983,Puerto Rico,,,,,3164000.0
12984,Puerto Rico,,,,,3040000.0
12985,Puerto Rico,,,,,2933000.0
13086,Qatar,36.70767616,100.0,0.0,0.0,592000.0
13087,Qatar,37.521051648,100.0,0.0,0.0,615000.0
13088,Qatar,39.263993856,100.0,0.0,0.0,641000.0
13089,Qatar,52.706697216,100.0,0.0,0.0,682000.0
13090,Qatar,66.352525312,100.0,0.0,0.0,753000.0
13091,Qatar,90.173325312,100.0,0.0,0.0,865000.0
13092,Qatar,115.0,100.0,0.0,0.0,1023000.0
13093,Qatar,140.0,100.0,0.0,0.0,1218000.0
13094,Qatar,189.0,100.0,0.0,0.0,1437000.0
13095,Qatar,168.0,100.0,0.0,0.0,1655000.0
13096,Qatar,203.0,100.0,0.0,0.0,1856000.0
13097,Qatar,277.0,99.923,0.077,0.0,2036000.0
13098,Qatar,295.0,99.932,0.068,0.0,2196000.0
13099,Qatar,293.0,99.936,0.064,0.0,2337000.0
13100,Qatar,282.0,99.939,0.061,0.0,2459000.0
13101,Qatar,292.0,99.946,0.054,0.0,2566000.0
13102,Qatar,300.0,99.944,0.056,0.0,2654000.0
13103,Qatar,,99.942,0.058,0.0,2725000.0
13104,Qatar,,99.945,0.055,0.0,2782000.0
13105,Qatar,,99.946,0.054,0.0,2832000.0
13126,Reunion,,,,,737000.0
13127,Reunion,,,,,749000.0
13128,Reunion,,,,,760000.0
13129,Reunion,,,,,771000.0
13130,Reunion,,,,,782000.0
13131,Reunion,,,,,792000.0
13132,Reunion,,,,,801000.0
13133,Reunion,,,,,809000.0
13134,Reunion,,,,,816000.0
13135,Reunion,,,,,824000.0
13136,Reunion,,,,,831000.0
13137,Reunion,,,,,837000.0
13138,Reunion,,,,,844000.0
13139,Reunion,,,,,851000.0
13140,Reunion,,,,,857000.0
13141,Reunion,,,,,863000.0
13142,Reunion,,,,,870000.0
13143,Reunion,,,,,876000.0
13144,Reunion,,,,,883000.0
13145,Reunion,,,,,889000.0
13246,Romania,167.0,86.533,9.836,3.631,22137000.0
13247,Romania,187.0,86.683,9.756,3.56,21989000.0
13248,Romania,196.0,86.506,10.044,3.45,21853000.0
13249,Romania,204.0,88.716,8.237,3.047,21720000.0
13250,Romania,223.0,86.847,9.846,3.307,21578000.0
13251,Romania,230.0,84.749,11.964,3.288,21417000.0
13252,Romania,264.0,86.182,10.574,3.243,21234000.0
13253,Romania,300.0,85.833,9.489,4.571,21034000.0
13254,Romania,345.0,82.993,10.129,6.602,20830000.0
13255,Romania,347.0,81.257,10.409,7.865,20638000.0
13256,Romania,360.0,78.575,13.406,7.675,20472000.0
13257,Romania,376.0,81.513,10.433,7.512,20337000.0
13258,Romania,406.0,82.031,9.863,7.577,20227000.0
13259,Romania,412.0,77.185,14.111,8.204,20133000.0
13260,Romania,428.0,74.696,16.974,7.912,20036000.0
13261,Romania,445.0,74.133,17.567,7.804,19925000.0
13262,Romania,409.0,73.733,17.972,7.521,19796000.0
13263,Romania,,75.869,15.799,7.488,19654000.0
13264,Romania,,75.26,16.632,7.224,19506000.0
13265,Romania,,75.623,15.902,7.335,19365000.0
13266,Romania,,,,,
13367,Russia,1260.0,88.587,6.354,5.059,146404992.0
13368,Russia,1300.0,88.227,6.588,5.184,145831008.0
13369,Russia,1350.0,88.521,6.131,5.348,145216000.0
13370,Russia,1470.0,88.739,5.735,5.526,144611008.0
13371,Russia,1660.0,88.38,6.379,5.241,144080992.0
13372,Russia,1930.0,88.38,6.235,5.384,143672000.0
13373,Russia,2210.0,88.668,5.964,5.368,143403008.0
13374,Russia,2560.0,88.556,6.018,5.426,143266000.0
13375,Russia,2870.0,88.988,5.543,5.469,143248992.0
13376,Russia,2560.0,88.132,6.129,5.739,143327008.0
13377,Russia,2910.0,88.686,5.6,5.714,143479008.0
13378,Russia,3320.0,89.141,5.279,5.58,143703008.0
13379,Russia,3420.0,89.073,5.246,5.68,143994000.0
13380,Russia,3430.0,88.59,5.852,5.558,144324992.0
13381,Russia,3420.0,88.672,5.56,5.769,144664992.0
13382,Russia,3330.0,88.206,5.468,6.326,144984992.0
13383,Russia,3320.0,87.966,5.845,6.189,145275008.0
13384,Russia,,87.858,5.809,6.332,145530000.0
13385,Russia,,88.186,5.72,6.094,145734000.0
13386,Russia,,87.881,5.868,6.251,145872000.0
13387,Russia,,,,,
13408,Rwanda,5.673135104,,,,7934000.0
13409,Rwanda,6.24469504,,,,8231000.0
13410,Rwanda,7.312862208,,,,8427000.0
13411,Rwanda,7.358035968,,,,8557000.0
13412,Rwanda,8.05473024,,,,8681000.0
13413,Rwanda,8.921578496,,,,8840000.0
13414,Rwanda,10.128234496,,,,9043000.0
13415,Rwanda,9.758150656,,,,9274000.0
13416,Rwanda,11.307379712,,,,9525000.0
13417,Rwanda,12.336325632,,,,9783000.0
13418,Rwanda,13.5052032,,,,10039000.0
13419,Rwanda,14.781248512,,,,10293000.0
13420,Rwanda,15.832542208,,,,10550000.0
13421,Rwanda,16.843759616,,,,10812000.0
13422,Rwanda,17.827250176,,,,11084000.0
13423,Rwanda,19.0678528,,,,11369000.0
13424,Rwanda,20.204304384,,,,11669000.0
13425,Rwanda,,,,,11981000.0
13426,Rwanda,,,,,12302000.0
13427,Rwanda,,,,,12627000.0
13448,Saint Helena,,,,,6000.0
13449,Saint Helena,,,,,6000.0
13450,Saint Helena,,,,,6000.0
13451,Saint Helena,,,,,6000.0
13452,Saint Helena,,,,,5000.0
13453,Saint Helena,,,,,5000.0
13454,Saint Helena,,,,,5000.0
13455,Saint Helena,,,,,5000.0
13456,Saint Helena,,,,,5000.0
13457,Saint Helena,,,,,5000.0
13458,Saint Helena,,,,,5000.0
13459,Saint Helena,,,,,5000.0
13460,Saint Helena,,,,,5000.0
13461,Saint Helena,,,,,6000.0
13462,Saint Helena,,,,,6000.0
13463,Saint Helena,,,,,6000.0
13464,Saint Helena,,,,,6000.0
13465,Saint Helena,,,,,6000.0
13466,Saint Helena,,,,,6000.0
13467,Saint Helena,,,,,6000.0
13488,Saint Kitts and Nevis,,,,,44000.0
13489,Saint Kitts and Nevis,,,,,45000.0
13490,Saint Kitts and Nevis,,,,,45000.0
13491,Saint Kitts and Nevis,,,,,46000.0
13492,Saint Kitts and Nevis,,,,,46000.0
13493,Saint Kitts and Nevis,,,,,47000.0
13494,Saint Kitts and Nevis,,,,,47000.0
13495,Saint Kitts and Nevis,,,,,48000.0
13496,Saint Kitts and Nevis,,,,,48000.0
13497,Saint Kitts and Nevis,,,,,49000.0
13498,Saint Kitts and Nevis,,,,,49000.0
13499,Saint Kitts and Nevis,,,,,49000.0
13500,Saint Kitts and Nevis,,,,,50000.0
13501,Saint Kitts and Nevis,,,,,50000.0
13502,Saint Kitts and Nevis,,,,,51000.0
13503,Saint Kitts and Nevis,,,,,51000.0
13504,Saint Kitts and Nevis,,,,,52000.0
13505,Saint Kitts and Nevis,,,,,52000.0
13506,Saint Kitts and Nevis,,,,,52000.0
13507,Saint Kitts and Nevis,,,,,53000.0
13528,Saint Lucia,1.029843008,,,,157000.0
13529,Saint Lucia,0.838684032,,,,158000.0
13530,Saint Lucia,0.83452,,,,159000.0
13531,Saint Lucia,0.956435968,,,,161000.0
13532,Saint Lucia,1.089266048,,,,162000.0
13533,Saint Lucia,1.138877952,,,,163000.0
13534,Saint Lucia,0.844035968,,,,165000.0
13535,Saint Lucia,1.246877952,,,,168000.0
13536,Saint Lucia,1.48176,,,,170000.0
13537,Saint Lucia,1.65248,,,,172000.0
13538,Saint Lucia,1.356263936,,,,174000.0
13539,Saint Lucia,1.661309952,,,,176000.0
13540,Saint Lucia,1.591001984,,,,177000.0
13541,Saint Lucia,0.998537984,,,,178000.0
13542,Saint Lucia,1.716226944,,,,178000.0
13543,Saint Lucia,1.752668032,,,,179000.0
13544,Saint Lucia,1.760867968,,,,180000.0
13545,Saint Lucia,,,,,181000.0
13546,Saint Lucia,,,,,182000.0
13547,Saint Lucia,,,,,183000.0
13568,Saint Pierre and Miquelon,,,,,6000.0
13569,Saint Pierre and Miquelon,,,,,6000.0
13570,Saint Pierre and Miquelon,,,,,6000.0
13571,Saint Pierre and Miquelon,,,,,6000.0
13572,Saint Pierre and Miquelon,,,,,6000.0
13573,Saint Pierre and Miquelon,,,,,6000.0
13574,Saint Pierre and Miquelon,,,,,6000.0
13575,Saint Pierre and Miquelon,,,,,6000.0
13576,Saint Pierre and Miquelon,,,,,6000.0
13577,Saint Pierre and Miquelon,,,,,6000.0
13578,Saint Pierre and Miquelon,,,,,6000.0
13579,Saint Pierre and Miquelon,,,,,6000.0
13580,Saint Pierre and Miquelon,,,,,6000.0
13581,Saint Pierre and Miquelon,,,,,6000.0
13582,Saint Pierre and Miquelon,,,,,6000.0
13583,Saint Pierre and Miquelon,,,,,6000.0
13584,Saint Pierre and Miquelon,,,,,6000.0
13585,Saint Pierre and Miquelon,,,,,6000.0
13586,Saint Pierre and Miquelon,,,,,6000.0
13587,Saint Pierre and Miquelon,,,,,6000.0
13608,Saint Vincent and the Grenadines,,,,,108000.0
13609,Saint Vincent and the Grenadines,,,,,108000.0
13610,Saint Vincent and the Grenadines,,,,,108000.0
13611,Saint Vincent and the Grenadines,,,,,108000.0
13612,Saint Vincent and the Grenadines,,,,,109000.0
13613,Saint Vincent and the Grenadines,,,,,109000.0
13614,Saint Vincent and the Grenadines,,,,,109000.0
13615,Saint Vincent and the Grenadines,,,,,109000.0
13616,Saint Vincent and the Grenadines,,,,,108000.0
13617,Saint Vincent and the Grenadines,,,,,108000.0
13618,Saint Vincent and the Grenadines,,,,,108000.0
13619,Saint Vincent and the Grenadines,,,,,108000.0
13620,Saint Vincent and the Grenadines,,,,,108000.0
13621,Saint Vincent and the Grenadines,,,,,109000.0
13622,Saint Vincent and the Grenadines,,,,,109000.0
13623,Saint Vincent and the Grenadines,,,,,109000.0
13624,Saint Vincent and the Grenadines,,,,,109000.0
13625,Saint Vincent and the Grenadines,,,,,110000.0
13626,Saint Vincent and the Grenadines,,,,,110000.0
13627,Saint Vincent and the Grenadines,,,,,111000.0
13648,Samoa,,,,,174000.0
13649,Samoa,,,,,175000.0
13650,Samoa,,,,,176000.0
13651,Samoa,,,,,177000.0
13652,Samoa,,,,,179000.0
13653,Samoa,,,,,180000.0
13654,Samoa,,,,,181000.0
13655,Samoa,,,,,182000.0
13656,Samoa,,,,,183000.0
13657,Samoa,,,,,185000.0
13658,Samoa,,,,,186000.0
13659,Samoa,,,,,187000.0
13660,Samoa,,,,,189000.0
13661,Samoa,,,,,191000.0
13662,Samoa,,,,,192000.0
13663,Samoa,,,,,194000.0
13664,Samoa,,,,,195000.0
13665,Samoa,,,,,195000.0
13666,Samoa,,,,,196000.0
13667,Samoa,,,,,197000.0
13688,Sao Tome and Principe,0.269168992,,,,142000.0
13689,Sao Tome and Principe,0.30024,,,,145000.0
13690,Sao Tome and Principe,0.302967008,,,,147000.0
13691,Sao Tome and Principe,0.315288,,,,150000.0
13692,Sao Tome and Principe,0.339416,,,,154000.0
13693,Sao Tome and Principe,0.379041984,,,,157000.0
13694,Sao Tome and Principe,0.398475008,,,,162000.0
13695,Sao Tome and Principe,0.4026,,,,166000.0
13696,Sao Tome and Principe,0.425712,,,,171000.0
13697,Sao Tome and Principe,0.415724,,,,176000.0
13698,Sao Tome and Principe,0.521488,,,,180000.0
13699,Sao Tome and Principe,0.572220032,,,,185000.0
13700,Sao Tome and Principe,0.628971008,,,,188000.0
13701,Sao Tome and Principe,0.618782976,,,,192000.0
13702,Sao Tome and Principe,0.662910016,,,,196000.0
13703,Sao Tome and Principe,0.69064,,,,199000.0
13704,Sao Tome and Principe,0.72072,,,,203000.0
13705,Sao Tome and Principe,,,,,207000.0
13706,Sao Tome and Principe,,,,,211000.0
13707,Sao Tome and Principe,,,,,215000.0
13743,Saudi Arabia,423.0,100.0,0.0,0.0,20664000.0
13744,Saudi Arabia,405.0,100.0,0.0,0.0,21203000.0
13745,Saudi Arabia,450.0,100.0,0.0,0.0,21805000.0
13746,Saudi Arabia,482.0,100.0,0.0,0.0,22457000.0
13747,Saudi Arabia,578.0,100.0,0.0,0.0,23133000.0
13748,Saudi Arabia,702.0,100.0,0.0,0.0,23816000.0
13749,Saudi Arabia,794.0,100.0,0.0,0.0,24498000.0
13750,Saudi Arabia,858.0,100.0,0.0,0.0,25185000.0
13751,Saudi Arabia,1050.0,100.0,0.0,0.0,25889000.0
13752,Saudi Arabia,932.0,100.0,0.0,0.0,26630000.0
13753,Saudi Arabia,1090.0,100.0,0.0,0.0,27421000.0
13754,Saudi Arabia,1370.0,99.999,0.001,0.0,28268000.0
