,country,gdp,fossil_share_energy,renewables_share_energy,nuclear_share_energy,energy_per_capita
14076,Solomon Islands,,,,,1810.219
14077,Solomon Islands,,,,,1764.444
14078,Solomon Islands,,,,,1774.996
14079,Solomon Islands,,,,,1732.753
14080,Solomon Islands,,,,,1692.199
14081,Solomon Islands,,,,,1680.826
14082,Solomon Islands,,,,,1804.634
14083,Solomon Islands,,,,,1720.407
14084,Solomon Islands,,,,,1671.866
14085,Solomon Islands,,,,,1697.029
14086,Solomon Islands,,,,,1625.809
14087,Solomon Islands,,,,,1598.869
14088,Solomon Islands,,,,,1652.835
14089,Solomon Islands,,,,,1625.52
14090,Solomon Islands,,,,,1575.557
14091,Solomon Islands,,,,,1567.979
14092,Solomon Islands,,,,,
14093,Solomon Islands,,,,,
14094,Solomon Islands,,,,,
14115,Somalia,,,,,334.627
14116,Somalia,,,,,328.517
14117,Somalia,,,,,343.402
14118,Somalia,,,,,335.327
14119,Somalia,,,,,322.307
14120,Somalia,,,,,315.551
14121,Somalia,,,,,308.594
14122,Somalia,,,,,304.104
14123,Somalia,,,,,292.515
14124,Somalia,,,,,283.746
14125,Somalia,,,,,282.966
14126,Somalia,,,,,275.375
14127,Somalia,,,,,268.932
14128,Somalia,,,,,261.748
14129,Somalia,,,,,254.941
14130,Somalia,,,,,248.463
14131,Somalia,,,,,243.785
14132,Somalia,,,,,
14133,Somalia,,,,,
14134,Somalia,,,,,
14411,South Korea,1080.0,86.146,0.504,13.351,47850.784
14412,South Korea,1110.0,86.364,0.29,13.346,48603.104
14413,South Korea,1200.0,86.15,0.388,13.462,50539.498
14414,South Korea,1250.0,85.336,0.556,14.108,51885.663
14415,South Korea,1320.0,85.626,0.498,13.876,52585.414
14416,South Korea,1400.0,84.573,0.423,15.005,54029.168
14417,South Korea,1450.0,84.709,0.421,14.87,54701.039
14418,South Korea,1520.0,85.76,0.476,13.765,56253.257
14419,South Korea,1490.0,85.315,0.505,14.18,57140.57
14420,South Korea,1490.0,85.66,0.604,13.736,57192.508
14421,South Korea,1600.0,86.515,0.732,12.753,61319.792
14422,South Korea,1610.0,86.575,0.802,12.623,63800.725
14423,South Korea,1630.0,87.133,0.789,12.078,64037.778
14424,South Korea,1680.0,87.992,0.933,11.075,63725.285
14425,South Korea,1750.0,86.725,0.962,12.313,63875.478
14426,South Korea,1800.0,86.196,1.163,12.641,64877.45
14427,South Korea,1850.0,86.535,1.406,12.059,66260.338
14428,South Korea,,87.47,1.733,10.797,67263.88
14429,South Korea,,88.309,2.173,9.518,68124.293
14430,South Korea,,86.94,2.54,10.52,67083.32
14431,South Korea,,,,,
14433,South Sudan,,,,,
14434,South Sudan,,,,,
14435,South Sudan,,,,,
14436,South Sudan,,,,,
14437,South Sudan,,,,,
14438,South Sudan,,,,,
14439,South Sudan,,,,,
14440,South Sudan,,,,,
14441,South Sudan,,,,,
14442,South Sudan,,,,,
14443,South Sudan,,,,,
14444,South Sudan,,,,,
14445,South Sudan,,,,,590.677
14446,South Sudan,,,,,610.224
14447,South Sudan,,,,,619.35
14448,South Sudan,,,,,411.204
14449,South Sudan,,,,,456.977
14450,South Sudan,,,,,
14451,South Sudan,,,,,
14452,South Sudan,,,,,
14553,Spain,1090.0,82.007,6.608,11.385,37176.866
14554,Spain,1130.0,80.274,8.649,11.077,38412.514
14555,Spain,1190.0,83.187,6.056,10.757,38318.087
14556,Spain,1180.0,80.917,9.166,9.917,39905.92
14557,Spain,1230.0,82.373,7.889,9.738,40828.32
14558,Spain,1300.0,84.858,6.464,8.678,40518.532
14559,Spain,1420.0,83.305,7.809,8.886,40435.39
14560,Spain,1530.0,83.584,8.481,7.935,40605.988
14561,Spain,1560.0,82.005,9.309,8.685,38906.039
14562,Spain,1550.0,79.754,11.893,8.354,35569.924
14563,Spain,1520.0,74.72,15.818,9.461,36180.182
14564,Spain,1500.0,76.414,14.607,8.98,35385.74
14565,Spain,1490.0,75.446,14.999,9.555,35208.083
14566,Spain,1490.0,71.949,18.791,9.26,33422.014
14567,Spain,1520.0,71.551,18.971,9.479,32891.337
14568,Spain,1570.0,74.208,16.493,9.298,33404.785
14569,Spain,1480.0,73.087,17.545,9.368,33743.666
14570,Spain,,76.13,14.757,9.113,34175.29
14571,Spain,,74.124,17.3,8.575,34614.026
14572,Spain,,73.927,16.968,9.105,34004.435
14573,Spain,,,,,
14609,Sri Lanka,86.564175872,82.06,17.94,0.0,2645.309
14610,Sri Lanka,85.882822656,82.299,17.701,0.0,2573.932
14611,Sri Lanka,90.85861888,85.091,14.909,0.0,2610.267
14612,Sri Lanka,98.23604736,82.483,17.517,0.0,2689.59
14613,Sri Lanka,102.0,83.882,16.118,0.0,2577.702
14614,Sri Lanka,106.0,83.743,16.257,0.0,2936.552
14615,Sri Lanka,117.0,80.066,19.934,0.0,3167.605
14616,Sri Lanka,128.0,83.418,16.582,0.0,3201.778
14617,Sri Lanka,138.0,81.52,18.48,0.0,2969.608
14618,Sri Lanka,153.0,83.19,16.81,0.0,3043.497
14619,Sri Lanka,171.0,77.202,22.798,0.0,3238.458
14620,Sri Lanka,196.0,82.27,17.73,0.0,3379.239
14621,Sri Lanka,211.0,87.091,12.909,0.0,3382.808
14622,Sri Lanka,218.0,73.878,26.122,0.0,3417.39
14623,Sri Lanka,231.0,80.366,19.634,0.0,3058.006
14624,Sri Lanka,242.0,79.873,20.127,0.0,3864.875
14625,Sri Lanka,252.0,86.18,13.82,0.0,4095.598
14626,Sri Lanka,,87.089,12.911,0.0,4298.055
14627,Sri Lanka,,81.546,18.454,0.0,4564.024
14628,Sri Lanka,,85.948,14.052,0.0,4671.618
14649,Sudan,59.498708992,,,,1176.323
14650,Sudan,57.386381312,,,,1226.458
14651,Sudan,60.166295552,,,,1410.443
14652,Sudan,65.087254528,,,,1424.061
14653,Sudan,69.422637056,,,,1520.331
14654,Sudan,81.089241088,,,,1717.603
14655,Sudan,99.844743168,,,,1997.545
14656,Sudan,110.0,,,,2072.255
14657,Sudan,120.0,,,,2165.803
14658,Sudan,126.0,,,,2285.319
14659,Sudan,139.0,,,,2533.987
14660,Sudan,152.0,,,,2391.509
14661,Sudan,122.0,,,,2264.296
14662,Sudan,147.0,,,,2320.032
14663,Sudan,159.0,,,,2326.891
14664,Sudan,166.0,,,,2294.174
14665,Sudan,170.0,,,,2234.268
14666,Sudan,,,,,
14667,Sudan,,,,,
14668,Sudan,,,,,
14769,Suriname,,,,,17567.588
14770,Suriname,,,,,17059.868
14771,Suriname,,,,,18822.323
14772,Suriname,,,,,16466.878
14773,Suriname,,,,,18506.249
14774,Suriname,,,,,18645.118
14775,Suriname,,,,,20124.511
14776,Suriname,,,,,18604.075
14777,Suriname,,,,,21782.646
14778,Suriname,,,,,21945.997
14779,Suriname,,,,,26061.796
14780,Suriname,,,,,21738.596
14781,Suriname,,,,,24725.288
14782,Suriname,,,,,23449.58
14783,Suriname,,,,,24082.928
14784,Suriname,,,,,23339.43
14785,Suriname,,,,,20463.463
14786,Suriname,,,,,
14787,Suriname,,,,,
14788,Suriname,,,,,
14889,Sweden,323.0,37.09,37.238,25.672,69824.7
14890,Sweden,317.0,35.575,34.536,29.889,74827.313
14891,Sweden,323.0,38.836,31.248,29.916,69977.472
14892,Sweden,330.0,42.683,26.686,30.631,66985.941
14893,Sweden,346.0,38.489,28.857,32.654,71615.698
14894,Sweden,343.0,37.071,33.319,29.61,73055.95
14895,Sweden,361.0,40.274,30.893,28.832,68263.473
14896,Sweden,387.0,38.649,33.067,28.284,68637.585
14897,Sweden,390.0,37.37,35.349,27.281,66933.736
14898,Sweden,375.0,38.424,37.396,24.18,60782.803
14899,Sweden,394.0,38.279,36.628,25.093,63880.03
14900,Sweden,398.0,35.401,38.149,26.45,62587.613
14901,Sweden,405.0,32.146,41.573,26.281,65767.264
14902,Sweden,406.0,33.911,37.21,28.878,61258.038
14903,Sweden,409.0,32.924,38.918,28.158,60498.194
14904,Sweden,426.0,31.568,44.85,23.582,61901.949
14905,Sweden,440.0,33.048,40.276,26.675,60480.052
14906,Sweden,,31.761,41.486,26.753,61979.856
14907,Sweden,,31.368,40.322,28.309,60350.691
14908,Sweden,,31.112,42.237,26.651,62046.921
14909,Sweden,,,,,
14945,Switzerland,313.0,50.079,29.419,20.502,49806.598
14946,Switzerland,312.0,49.98,30.675,19.346,52905.339
14947,Switzerland,319.0,51.093,27.961,20.946,49032.586
14948,Switzerland,318.0,50.979,27.787,21.234,48185.241
14949,Switzerland,329.0,51.764,27.245,20.991,47137.112
14950,Switzerland,345.0,55.004,26.188,18.808,44877.249
14951,Switzerland,369.0,53.701,24.897,21.402,46260.974
14952,Switzerland,404.0,49.886,28.47,21.644,45154.441
14953,Switzerland,427.0,51.339,28.006,20.64,46150.031
14954,Switzerland,427.0,51.733,27.691,20.558,45481.891
14955,Switzerland,433.0,51.104,28.61,20.259,43726.51
14956,Switzerland,473.0,51.279,27.187,21.503,41007.668
14957,Switzerland,495.0,50.164,30.508,19.295,42718.54
14958,Switzerland,505.0,51.229,29.648,19.089,43302.291
14959,Switzerland,514.0,47.912,30.909,21.104,40790.911
14960,Switzerland,518.0,50.088,31.757,17.975,39452.313
14961,Switzerland,525.0,51.437,30.863,17.394,36749.343
14962,Switzerland,,52.322,30.572,16.623,36505.859
14963,Switzerland,,49.498,30.526,19.365,36751.572
14964,Switzerland,,50.524,30.642,18.165,36542.174
14965,Switzerland,,,,,
14998,Syria,80.787963904,,,,13246.703
14999,Syria,83.203260416,,,,12803.876
15000,Syria,87.528259584,,,,13620.663
15001,Syria,85.187903488,,,,12988.98
15002,Syria,90.491551744,,,,14133.341
15003,Syria,95.494029312,,,,15509.651
15004,Syria,92.664569856,,,,15582.197
15005,Syria,101.0,,,,15357.19
15006,Syria,107.0,,,,15020.149
15007,Syria,106.0,,,,13701.318
15008,Syria,118.0,,,,14088.584
15009,Syria,122.0,,,,12922.819
15010,Syria,102.0,,,,10297.992
15011,Syria,91.728150528,,,,8230.961
15012,Syria,76.28967936,,,,7867.276
15013,Syria,64.842809344,,,,7383.868
15014,Syria,65.946779648,,,,7157.871
15015,Syria,,,,,
15016,Syria,,,,,
15017,Syria,,,,,
15118,Taiwan,703.0,88.193,1.504,10.304,47253.094
15119,Taiwan,682.0,89.186,1.667,9.147,48426.952
15120,Taiwan,710.0,89.162,1.112,9.726,50087.811
15121,Taiwan,729.0,89.794,1.131,9.075,52077.486
15122,Taiwan,767.0,90.15,1.123,8.727,54272.716
15123,Taiwan,812.0,90.026,1.288,8.686,54515.3
15124,Taiwan,833.0,90.252,1.315,8.434,55365.325
15125,Taiwan,858.0,90.46,1.36,8.18,57420.573
15126,Taiwan,815.0,89.929,1.422,8.649,54131.623
15127,Taiwan,800.0,89.764,1.345,8.891,53090.106
15128,Taiwan,866.0,90.192,1.425,8.382,55842.777
15129,Taiwan,886.0,89.981,1.497,8.522,55040.453
15130,Taiwan,889.0,90.049,1.827,8.124,54892.403
15131,Taiwan,914.0,90.047,1.808,8.145,55881.33
15132,Taiwan,964.0,90.372,1.574,8.054,57012.988
15133,Taiwan,971.0,91.353,1.682,6.965,56231.804
15134,Taiwan,985.0,92.024,2.064,5.912,57025.065
15135,Taiwan,,93.867,1.982,4.151,57098.406
15136,Taiwan,,93.008,1.969,5.023,57725.962
15137,Taiwan,,91.5,2.51,5.99,56205.531
15138,Taiwan,,,,,
15147,Tajikistan,7.929517056,,,,8935.86
15148,Tajikistan,8.817549312,,,,9173.241
15149,Tajikistan,9.432823808,,,,9359.423
15150,Tajikistan,11.413445632,,,,9909.193
15151,Tajikistan,13.141919744,,,,9941.911
15152,Tajikistan,14.064096256,,,,9999.295
15153,Tajikistan,15.846207488,,,,9593.675
15154,Tajikistan,16.692284416,,,,8948.632
15155,Tajikistan,19.895148544,,,,8360.5
15156,Tajikistan,19.06330624,,,,7502.158
15157,Tajikistan,21.659891712,,,,7575.823
15158,Tajikistan,23.727597568,,,,7362.194
15159,Tajikistan,24.950816768,,,,7808.519
15160,Tajikistan,26.079270912,,,,7917.373
15161,Tajikistan,25.972525056,,,,7945.519
15162,Tajikistan,27.562715136,,,,7939.728
15163,Tajikistan,29.52152064,,,,7956.903
15164,Tajikistan,,,,,
15165,Tajikistan,,,,,
15166,Tajikistan,,,,,
15167,Tajikistan,,,,,
15268,Tanzania,38.363516928,,,,512.579
15269,Tanzania,41.775509504,,,,571.496
15270,Tanzania,45.905854464,,,,615.882
15271,Tanzania,49.084981248,,,,611.043
15272,Tanzania,51.79400192,,,,723.9
15273,Tanzania,58.526511104,,,,746.416
15274,Tanzania,64.394928128,,,,745.94
15275,Tanzania,72.266522624,,,,785.867
15276,Tanzania,77.897162752,,,,798.599
15277,Tanzania,80.690651136,,,,766.554
15278,Tanzania,90.128039936,,,,857.544
15279,Tanzania,103.0,,,,846.91
15280,Tanzania,104.0,,,,990.525
15281,Tanzania,108.0,,,,1007.304
15282,Tanzania,118.0,,,,1009.969
15283,Tanzania,126.0,,,,1182.869
15284,Tanzania,134.0,,,,1299.273
15285,Tanzania,,,,,
15286,Tanzania,,,,,
15287,Tanzania,,,,,
15388,Thailand,428.0,97.599,2.401,0.0,11796.524
15389,Thailand,444.0,97.604,2.396,0.0,12320.39
15390,Thailand,477.0,97.413,2.587,0.0,13432.869
15391,Thailand,526.0,97.533,2.467,0.0,14438.658
15392,Thailand,567.0,97.895,2.105,0.0,15341.856
15393,Thailand,614.0,97.997,2.003,0.0,15767.92
15394,Thailand,656.0,97.379,2.621,0.0,15915.141
15395,Thailand,702.0,97.316,2.684,0.0,16541.019
15396,Thailand,741.0,97.309,2.691,0.0,16647.535
15397,Thailand,730.0,97.221,2.779,0.0,17137.773
15398,Thailand,826.0,97.483,2.517,0.0,18132.33
15399,Thailand,878.0,96.878,3.122,0.0,18750.443
15400,Thailand,957.0,96.591,3.409,0.0,19948.574
15401,Thailand,923.0,96.605,3.395,0.0,20182.209
15402,Thailand,906.0,96.207,3.793,0.0,20647.734
15403,Thailand,932.0,96.281,3.719,0.0,21205.545
15404,Thailand,962.0,95.963,4.037,0.0,21586.529
15405,Thailand,,95.321,4.679,0.0,21876.93
15406,Thailand,,94.412,5.588,0.0,22405.478
15407,Thailand,,93.815,6.185,0.0,22398.508
15408,Thailand,,,,,
15409,Timor,,,,,738.903
15410,Timor,,,,,779.523
15411,Timor,,,,,764.155
15412,Timor,,,,,763.502
15413,Timor,,,,,775.026
15414,Timor,,,,,836.438
15415,Timor,,,,,919.412
15416,Timor,,,,,939.49
15417,Timor,,,,,958.165
15418,Timor,,,,,1113.035
15419,Timor,,,,,1647.517
15420,Timor,,,,,1856.909
15421,Timor,,,,,1787.379
15422,Timor,,,,,1773.816
15443,Togo,5.79072,,,,875.019
15444,Togo,5.80768512,,,,727.825
15445,Togo,6.196371968,,,,793.88
15446,Togo,5.983775232,,,,978.444
15447,Togo,6.213892096,,,,927.014
15448,Togo,6.4065152,,,,873.398
15449,Togo,6.656775168,,,,739.558
15450,Togo,6.797250048,,,,884.163
15451,Togo,6.960180224,,,,1019.608
15452,Togo,7.621949952,,,,1827.548
15453,Togo,8.115184128,,,,1692.563
15454,Togo,8.309243904,,,,1507.797
15455,Togo,8.631640064,,,,1380.411
15456,Togo,10.201604096,,,,1285.967
15457,Togo,10.60749312,,,,1377.039
15458,Togo,11.192064,,,,1344.625
15459,Togo,11.751855104,,,,1441.214
15460,Togo,,,,,
15461,Togo,,,,,
15462,Togo,,,,,
15483,Tonga,,,,,4474.896
15484,Tonga,,,,,4030.604
15485,Tonga,,,,,4326.217
15486,Tonga,,,,,5276.986
15487,Tonga,,,,,4887.184
15488,Tonga,,,,,5152.78
15489,Tonga,,,,,5739.331
15490,Tonga,,,,,4865.805
15491,Tonga,,,,,5254.58
15492,Tonga,,,,,5648.463
15493,Tonga,,,,,5141.068
15494,Tonga,,,,,4865.007
15495,Tonga,,,,,4979.159
15496,Tonga,,,,,4879.486
15497,Tonga,,,,,5326.429
15498,Tonga,,,,,5555.416
15499,Tonga,,,,,5505.05
15500,Tonga,,,,,
15501,Tonga,,,,,
15502,Tonga,,,,,
15538,Trinidad and Tobago,15.86784768,99.953,0.047,0.0,93786.269
15539,Trinidad and Tobago,14.61579776,99.936,0.064,0.0,100793.156
15540,Trinidad and Tobago,15.464105984,99.947,0.053,0.0,108949.204
15541,Trinidad and Tobago,19.989989376,99.976,0.024,0.0,121484.032
15542,Trinidad and Tobago,22.23137792,99.96,0.04,0.0,132975.116
15543,Trinidad and Tobago,27.012368384,99.964,0.036,0.0,141920.013
15544,Trinidad and Tobago,31.257219072,99.964,0.036,0.0,164869.23
15545,Trinidad and Tobago,34.498105344,99.974,0.026,0.0,169362.189
15546,Trinidad and Tobago,40.615612416,99.972,0.028,0.0,166108.712
15547,Trinidad and Tobago,28.179300352,99.973,0.027,0.0,163859.183
15548,Trinidad and Tobago,31.569321984,99.996,0.004,0.0,176106.743
15549,Trinidad and Tobago,36.497113088,99.995,0.005,0.0,171910.958
15550,Trinidad and Tobago,37.210324992,99.995,0.005,0.0,168104.048
15551,Trinidad and Tobago,38.178349056,99.996,0.004,0.0,170085.114
15552,Trinidad and Tobago,37.983166464,99.995,0.005,0.0,168217.042
15553,Trinidad and Tobago,37.750022144,99.994,0.006,0.0,162264.395
15554,Trinidad and Tobago,35.816759296,99.993,0.007,0.0,143129.432
15555,Trinidad and Tobago,,99.994,0.006,0.0,151217.565
15556,Trinidad and Tobago,,99.994,0.006,0.0,142575.73
15557,Trinidad and Tobago,,99.994,0.006,0.0,142118.82
15658,Tunisia,80.289718272,,,,9086.675
15659,Tunisia,81.50749184,,,,10015.398
15660,Tunisia,80.294477824,,,,9863.993
15661,Tunisia,81.963597824,,,,9661.563
15662,Tunisia,83.80563456,,,,9805.667
15663,Tunisia,86.715809792,,,,10561.133
15664,Tunisia,92.226568192,,,,9874.277
15665,Tunisia,98.348253184,,,,8712.838
15666,Tunisia,104.0,,,,9970.011
15667,Tunisia,107.0,,,,8222.027
15668,Tunisia,113.0,,,,8352.655
15669,Tunisia,111.0,,,,7894.87
15670,Tunisia,115.0,,,,8593.747
15671,Tunisia,114.0,,,,9014.709
15672,Tunisia,116.0,,,,9838.878
15673,Tunisia,117.0,,,,10020.374
15674,Tunisia,118.0,,,,10223.993
15675,Tunisia,,,,,
15676,Tunisia,,,,,
15677,Tunisia,,,,,
15678,Tunisia,,,,,
15779,Turkey,803.0,89.927,10.073,0.0,13584.224
15780,Turkey,758.0,91.4,8.6,0.0,12170.679
15781,Turkey,765.0,89.089,10.911,0.0,13103.106
15782,Turkey,732.0,89.284,10.716,0.0,13678.926
15783,Turkey,825.0,87.032,12.968,0.0,14425.681
15784,Turkey,908.0,89.199,10.801,0.0,14577.476
15785,Turkey,1000.0,89.142,10.837,0.0,15971.411
15786,Turkey,1080.0,91.697,8.29,0.0,16787.288
15787,Turkey,1150.0,92.235,7.75,0.0,16649.648
15788,Turkey,1130.0,91.569,8.424,0.0,16653.802
15789,Turkey,1250.0,88.376,11.618,0.0,17287.952
15790,Turkey,1400.0,88.717,11.269,0.0,18193.543
15791,Turkey,1490.0,88.096,11.844,0.0,19000.302
15792,Turkey,1560.0,87.097,12.593,0.0,18537.419
15793,Turkey,1650.0,90.672,9.216,0.0,18817.632
15794,Turkey,1720.0,86.611,13.312,0.0,20244.577
15795,Turkey,1570.0,86.336,13.592,0.0,20915.628
15796,Turkey,,87.604,12.324,0.0,21822.855
15797,Turkey,,85.997,13.909,0.0,21216.411
15798,Turkey,,81.426,18.473,0.0,21609.123
15799,Turkey,,,,,
15820,Turkmenistan,17.930264576,99.993,0.007,0.0,26532.31
15821,Turkmenistan,19.806908416,99.994,0.006,0.0,33136.859
15822,Turkmenistan,24.144226304,99.993,0.007,0.0,27671.34
15823,Turkmenistan,29.194848256,99.995,0.005,0.0,37826.118
15824,Turkmenistan,33.951744,99.995,0.005,0.0,37084.043
15825,Turkmenistan,41.229758464,99.995,0.005,0.0,37139.897
15826,Turkmenistan,44.46713856,99.995,0.005,0.0,37102.376
15827,Turkmenistan,48.06940672,99.995,0.005,0.0,35558.943
15828,Turkmenistan,50.641723392,99.994,0.006,0.0,28779.423
15829,Turkmenistan,77.655597056,99.996,0.004,0.0,46246.183
15830,Turkmenistan,80.971538432,99.997,0.003,0.0,49059.548
15831,Turkmenistan,82.540445696,99.997,0.003,0.0,53536.52
15832,Turkmenistan,86.52447744,99.996,0.004,0.0,57320.639
15833,Turkmenistan,96.7088128,99.995,0.005,0.0,49989.704
15834,Turkmenistan,104.0,99.994,0.006,0.0,50866.755
15835,Turkmenistan,111.0,99.994,0.006,0.0,59806.345
15836,Turkmenistan,118.0,99.992,0.008,0.0,58202.13
15837,Turkmenistan,,99.992,0.008,0.0,56634.58
15838,Turkmenistan,,99.993,0.007,0.0,62394.636
15839,Turkmenistan,,99.994,0.006,0.0,67658.403
15860,Turks and Caicos Islands,,,,,14467.333
15861,Turks and Caicos Islands,,,,,13963.261
15862,Turks and Caicos Islands,,,,,17785.32
15863,Turks and Caicos Islands,,,,,16825.453
15864,Turks and Caicos Islands,,,,,16051.212
15865,Turks and Caicos Islands,,,,,18209.358
15866,Turks and Caicos Islands,,,,,20218.667
15867,Turks and Caicos Islands,,,,,22943.791
15868,Turks and Caicos Islands,,,,,23642.798
15869,Turks and Caicos Islands,,,,,23103.124
15870,Turks and Caicos Islands,,,,,23175.548
15871,Turks and Caicos Islands,,,,,23175.548
15872,Turks and Caicos Islands,,,,,22493.914
15873,Turks and Caicos Islands,,,,,22033.322
15874,Turks and Caicos Islands,,,,,23672.171
15875,Turks and Caicos Islands,,,,,23722.752
15876,Turks and Caicos Islands,,,,,24066.15
15877,Turks and Caicos Islands,,,,,
15878,Turks and Caicos Islands,,,,,
15879,Turks and Caicos Islands,,,,,
15932,Uganda,27.290187776,,,,432.369
15933,Uganda,29.121744896,,,,424.807
15934,Uganda,30.847873024,,,,427.855
15935,Uganda,32.508563456,,,,435.19
15936,Uganda,34.452393984,,,,449.772
15937,Uganda,38.413021184,,,,490.746
15938,Uganda,41.039663104,,,,470.198
15939,Uganda,43.880067072,,,,549.855
15940,Uganda,48.266121216,,,,547.689
15941,Uganda,54.11643392,,,,540.623
15942,Uganda,58.8906496,,,,603.044
15943,Uganda,64.910159872,,,,618.973
15944,Uganda,65.574432768,,,,579.358
15945,Uganda,67.496583168,,,,595.978
15946,Uganda,70.204612608,,,,709.905
15947,Uganda,73.691201536,,,,689.454
15948,Uganda,77.15987456,,,,715.887
15949,Uganda,,,,,
15950,Uganda,,,,,
15951,Uganda,,,,,
16052,Ukraine,218.0,84.434,1.981,13.585,32381.832
16053,Ukraine,233.0,84.399,2.131,13.47,32241.38
16054,Ukraine,243.0,84.466,1.71,13.824,32240.893
16055,Ukraine,270.0,84.41,1.594,13.996,33302.496
16056,Ukraine,298.0,83.135,2.012,14.853,33589.72
16057,Ukraine,346.0,82.918,2.094,14.988,33969.828
16058,Ukraine,385.0,82.924,2.139,14.937,34642.625
16059,Ukraine,439.0,82.952,1.733,15.315,34616.261
16060,Ukraine,473.0,82.725,2.009,15.266,33654.426
16061,Ukraine,403.0,81.09,2.411,16.499,28682.901
16062,Ukraine,423.0,81.045,2.475,16.48,30803.089
16063,Ukraine,471.0,82.057,1.981,15.963,32116.005
16064,Ukraine,489.0,81.72,2.026,16.254,31424.264
16065,Ukraine,499.0,81.377,2.856,15.724,29916.651
16066,Ukraine,464.0,78.906,2.172,18.881,26409.097
16067,Ukraine,419.0,75.663,1.822,22.475,21956.256
16068,Ukraine,429.0,78.014,2.252,19.69,23122.011
16069,Ukraine,,74.832,2.829,22.283,21581.083
16070,Ukraine,,75.364,3.269,21.317,22239.614
16071,Ukraine,,75.112,3.107,21.728,21501.22
16072,Ukraine,,,,,
16108,United Arab Emirates,324.0,100.0,0.0,0.0,171943.728
16109,United Arab Emirates,312.0,100.0,0.0,0.0,164947.5
16110,United Arab Emirates,318.0,100.0,0.0,0.0,171136.584
16111,United Arab Emirates,342.0,100.0,0.0,0.0,171027.983
16112,United Arab Emirates,370.0,100.0,0.0,0.0,166837.843
16113,United Arab Emirates,427.0,100.0,0.0,0.0,154367.463
16114,United Arab Emirates,497.0,100.0,0.0,0.0,140584.963
16115,United Arab Emirates,539.0,100.0,0.0,0.0,133221.44
16116,United Arab Emirates,583.0,100.0,0.0,0.0,132858.604
16117,United Arab Emirates,493.0,99.998,0.002,0.0,117455.873
16118,United Arab Emirates,492.0,99.995,0.005,0.0,113967.28
16119,United Arab Emirates,575.0,99.995,0.005,0.0,114866.835
16120,United Arab Emirates,598.0,99.994,0.006,0.0,118054.773
16121,United Arab Emirates,649.0,99.98,0.02,0.0,123656.541
16122,United Arab Emirates,616.0,99.929,0.071,0.0,122887.108
16123,United Arab Emirates,639.0,99.935,0.065,0.0,134493.854
16124,United Arab Emirates,657.0,99.933,0.067,0.0,138225.234
16125,United Arab Emirates,,99.849,0.151,0.0,138074.557
16126,United Arab Emirates,,99.754,0.246,0.0,138458.249
16127,United Arab Emirates,,99.229,0.771,0.0,137317.77
16228,United Kingdom,2030.0,90.079,1.036,8.886,45129.487
16229,United Kingdom,2090.0,89.772,0.98,9.248,45473.165
16230,United Kingdom,2110.0,89.673,1.162,9.165,44300.123
16231,United Kingdom,2120.0,89.835,1.1,9.065,44750.837
16232,United Kingdom,2190.0,90.482,1.436,8.082,44754.623
16233,United Kingdom,2290.0,90.182,1.714,8.105,44930.901
16234,United Kingdom,2340.0,90.574,1.888,7.537,43992.766
16235,United Kingdom,2340.0,91.38,2.171,6.448,42248.3
16236,United Kingdom,2340.0,91.932,2.633,5.435,41023.238
16237,United Kingdom,2230.0,89.309,3.21,7.481,38565.938
16238,United Kingdom,2210.0,90.18,3.294,6.526,39124.539
16239,United Kingdom,2220.0,87.962,4.422,7.616,36662.356
16240,United Kingdom,2290.0,87.449,4.919,7.632,36823.0
16241,United Kingdom,2430.0,86.08,6.275,7.645,36384.994
16242,United Kingdom,2480.0,84.728,7.99,7.282,34054.03
16243,United Kingdom,2530.0,82.249,9.853,7.899,34208.031
16244,United Kingdom,2580.0,81.99,9.907,8.103,33577.337
16245,United Kingdom,,80.45,11.628,7.921,33267.134
16246,United Kingdom,,79.649,13.042,7.309,32950.188
16247,United Kingdom,,79.158,14.454,6.388,32249.735
16248,United Kingdom,,,,,
16349,United States,13000.0,87.879,3.78,8.341,93810.546
16350,United States,13100.0,88.142,3.203,8.655,90665.25
16351,United States,13300.0,87.638,3.761,8.601,91122.307
16352,United States,13700.0,87.739,3.921,8.34,90608.36
16353,United States,14200.0,87.759,3.85,8.391,91590.312
16354,United States,14700.0,87.772,3.962,8.265,90809.188
16355,United States,15100.0,87.257,4.408,8.336,89239.243
16356,United States,15400.0,87.504,4.128,8.369,89629.957
16357,United States,15300.0,86.725,4.75,8.525,86587.174
16358,United States,14900.0,85.654,5.515,8.832,81548.356
16359,United States,15300.0,85.862,5.562,8.576,83575.469
16360,United States,15500.0,85.014,6.559,8.427,82097.03
16361,United States,15900.0,85.087,6.541,8.373,79330.565
16362,United States,16100.0,84.942,6.746,8.312,80853.407
16363,United States,16500.0,84.88,6.859,8.262,81112.618
16364,United States,16900.0,84.66,7.047,8.293,79771.642
16365,United States,17200.0,83.836,7.82,8.344,79130.818
16366,United States,,83.173,8.568,8.259,78894.41
16367,United States,,83.582,8.467,7.951,81188.359
16368,United States,,83.263,8.712,8.025,79897.151
16369,United States,,,,,
16390,United States Pacific Islands,,,,,
16391,United States Pacific Islands,,,,,
16392,United States Pacific Islands,,,,,
16393,United States Pacific Islands,,,,,
16394,United States Pacific Islands,,,,,
16395,United States Pacific Islands,,,,,
16396,United States Pacific Islands,,,,,
16397,United States Pacific Islands,,,,,
