,country,gdp,low_carbon_share_energy,population,energy_per_capita
10979,Niger,13.840254976,,17795000.0,485.975
10980,Niger,14.546306048,,18504000.0,534.733
10981,Niger,15.6292864,,19240000.0,479.246
10982,Niger,16.184285184,,20002000.0,469.278
10983,Niger,16.921362432,,20789000.0,472.511
10984,Niger,,,21602000.0,
10985,Niger,,,22443000.0,
10986,Niger,,,23311000.0,
11087,Nigeria,329.0,,122284000.0,1830.895
11088,Nigeria,340.0,,125394000.0,2019.907
11089,Nigeria,378.0,,128596000.0,2057.695
11090,Nigeria,401.0,,131901000.0,2115.586
11091,Nigeria,430.0,,135320000.0,2140.216
11092,Nigeria,448.0,,138864992.0,2281.777
11093,Nigeria,476.0,,142538000.0,1983.439
11094,Nigeria,614.0,,146340000.0,1772.239
11095,Nigeria,642.0,,150270000.0,2077.018
11096,Nigeria,711.0,,154324992.0,1269.271
11097,Nigeria,815.0,,158503008.0,1542.004
11098,Nigeria,844.0,,162804992.0,2136.217
11099,Nigeria,905.0,,167228992.0,2104.126
11100,Nigeria,928.0,,171766000.0,2136.411
11101,Nigeria,979.0,,176404992.0,2350.437
11102,Nigeria,1010.0,,181136992.0,2342.667
11103,Nigeria,990.0,,185960000.0,2725.678
11104,Nigeria,,,190872992.0,
11105,Nigeria,,,195875008.0,
11106,Nigeria,,,200964000.0,
11107,Nigeria,,,,
11128,Niue,,,2000.0,14197.218
11129,Niue,,,2000.0,14563.883
11130,Niue,,,2000.0,14050.552
11131,Niue,,,2000.0,13185.228
11132,Niue,,,2000.0,13155.897
11133,Niue,,,2000.0,13610.56
11134,Niue,,,2000.0,13463.894
11135,Niue,,,2000.0,12437.232
11136,Niue,,,2000.0,19662.562
11137,Niue,,,2000.0,12935.898
11138,Niue,,,2000.0,12055.902
11139,Niue,,,2000.0,13009.231
11140,Niue,,,2000.0,12965.229
11141,Niue,,,2000.0,14197.218
11142,Niue,,,2000.0,14669.186
11143,Niue,,,2000.0,16075.126
11144,Niue,,,2000.0,14999.042
11145,Niue,,,2000.0,
11146,Niue,,,2000.0,
11147,Niue,,,2000.0,
11368,North Korea,37.002838016,,22929000.0,11397.875
11369,North Korea,38.394568704,,23133000.0,10999.374
11370,North Korea,38.870867968,,23339000.0,10665.096
11371,North Korea,39.567679488,,23542000.0,10538.387
11372,North Korea,40.380440576,,23733000.0,10932.15
11373,North Korea,41.903652864,,23904000.0,10677.531
11374,North Korea,41.468178432,,24055000.0,10069.053
11375,North Korea,40.978313216,,24188000.0,9224.003
11376,North Korea,42.257608704,,24310000.0,9879.928
11377,North Korea,41.874620416,,24428000.0,8302.666
11378,North Korea,41.670438912,,24549000.0,7916.703
11379,North Korea,42.017124352,,24673000.0,5996.969
11380,North Korea,42.563559424,,24801000.0,6138.95
11381,North Korea,43.012800512,,24930000.0,4813.184
11382,North Korea,43.466149888,,25058000.0,5126.548
11383,North Korea,42.970759168,,25184000.0,3945.92
11384,North Korea,,,25308000.0,4520.939
11385,North Korea,,,25430000.0,
11386,North Korea,,,25550000.0,
11387,North Korea,,,25666000.0,
11398,North Macedonia,16.48874496,10.608,2035000.0,15055.559
11399,North Macedonia,16.442976256,5.975,2043000.0,14152.292
11400,North Macedonia,15.96797952,7.353,2049000.0,13776.284
11401,North Macedonia,15.636939776,11.796,2053000.0,15457.443
11402,North Macedonia,16.150679552,12.81,2057000.0,15225.219
11403,North Macedonia,17.840580608,12.43,2060000.0,15673.761
11404,North Macedonia,18.750242816,13.444,2063000.0,15901.51
11405,North Macedonia,20.14263296,8.212,2065000.0,15819.644
11406,North Macedonia,22.155749376,7.02,2067000.0,15282.089
11407,North Macedonia,23.594805248,10.732,2069000.0,15004.935
11408,North Macedonia,24.08699904,18.931,2071000.0,16166.964
11409,North Macedonia,23.513716736,11.072,2072000.0,16200.692
11410,North Macedonia,24.45933568,8.618,2074000.0,15041.899
11411,North Macedonia,25.922627584,13.659,2076000.0,14383.441
11412,North Macedonia,27.42611968,11.845,2078000.0,13355.293
11413,North Macedonia,28.476256256,17.611,2079000.0,14017.299
11414,North Macedonia,29.1627008,17.188,2081000.0,14529.675
11415,North Macedonia,,11.098,2082000.0,14022.744
11416,North Macedonia,,16.821,2083000.0,13942.511
11417,North Macedonia,,10.707,2083000.0,14919.496
11438,Northern Mariana Islands,,,57000.0,0.0
11439,Northern Mariana Islands,,,58000.0,0.0
11440,Northern Mariana Islands,,,58000.0,0.0
11441,Northern Mariana Islands,,,58000.0,0.0
11442,Northern Mariana Islands,,,57000.0,0.0
11443,Northern Mariana Islands,,,57000.0,0.0
11444,Northern Mariana Islands,,,56000.0,0.0
11445,Northern Mariana Islands,,,55000.0,0.0
11446,Northern Mariana Islands,,,55000.0,0.0
11447,Northern Mariana Islands,,,54000.0,0.0
11448,Northern Mariana Islands,,,54000.0,0.0
11449,Northern Mariana Islands,,,54000.0,0.0
11450,Northern Mariana Islands,,,54000.0,0.0
11451,Northern Mariana Islands,,,55000.0,0.0
11452,Northern Mariana Islands,,,55000.0,0.0
11453,Northern Mariana Islands,,,56000.0,0.0
11454,Northern Mariana Islands,,,56000.0,0.0
11555,Norway,245.0,71.128,4499000.0,123356.72
11556,Norway,245.0,66.194,4523000.0,111306.045
11557,Norway,244.0,67.96,4546000.0,115080.117
11558,Norway,255.0,62.353,4570000.0,101378.312
11559,Norway,276.0,62.782,4598000.0,102595.126
11560,Norway,328.0,68.394,4632000.0,115926.929
11561,Norway,348.0,65.359,4673000.0,105370.294
11562,Norway,352.0,67.886,4719000.0,111888.058
11563,Norway,391.0,68.561,4771000.0,113272.157
11564,Norway,339.0,66.438,4827000.0,103478.749
11565,Norway,355.0,63.742,4886000.0,98771.881
11566,Norway,399.0,64.769,4948000.0,98589.015
11567,Norway,411.0,68.452,5014000.0,107783.802
11568,Norway,406.0,66.036,5079000.0,99572.271
11569,Norway,390.0,67.58,5142000.0,101010.521
11570,Norway,396.0,67.356,5200000.0,101181.008
11571,Norway,400.0,68.478,5251000.0,101263.059
11572,Norway,,67.931,5296000.0,100801.799
11573,Norway,,67.264,5338000.0,99093.421
11574,Norway,,66.18,5379000.0,91240.272
11575,Norway,,,,
11793,Oman,41.063723008,0.0,2268000.0,50496.891
11794,Oman,44.382195712,0.0,2295000.0,55113.658
11795,Oman,46.21236224,0.0,2335000.0,58949.086
11796,Oman,53.275885568,0.0,2386000.0,59756.953
11797,Oman,66.722304,0.0,2446000.0,54146.679
11798,Oman,73.114116096,0.0,2511000.0,63451.439
11799,Oman,97.56688384,0.0,2581000.0,67441.436
11800,Oman,109.0,0.0,2657000.0,65316.124
11801,Oman,131.0,0.0,2751000.0,74075.833
11802,Oman,112.0,0.0,2876000.0,70987.832
11803,Oman,125.0,0.0,3041000.0,78880.424
11804,Oman,140.0,0.0,3251000.0,80606.8
11805,Oman,154.0,0.0,3498000.0,81442.269
11806,Oman,160.0,0.001,3765000.0,84552.107
11807,Oman,156.0,0.001,4027000.0,78699.333
11808,Oman,163.0,0.003,4267000.0,78464.9
11809,Oman,168.0,0.003,4479000.0,75031.772
11810,Oman,,0.002,4666000.0,79943.989
11811,Oman,,0.002,4829000.0,85503.513
11812,Oman,,0.002,4975000.0,84532.482
12298,Pakistan,383.0,11.241,142344000.0,3373.289
12299,Pakistan,389.0,11.934,145978000.0,3366.211
12300,Pakistan,409.0,12.514,149550000.0,3409.92
12301,Pakistan,428.0,13.529,153092992.0,3622.94
12302,Pakistan,464.0,13.023,156664992.0,3941.457
12303,Pakistan,516.0,13.954,160304000.0,3996.833
12304,Pakistan,567.0,12.965,164023008.0,4120.859
12305,Pakistan,602.0,12.563,167808000.0,4283.397
12306,Pakistan,647.0,10.617,171648992.0,4213.413
12307,Pakistan,683.0,11.207,175526000.0,4173.606
12308,Pakistan,735.0,11.472,179424992.0,4099.672
12309,Pakistan,807.0,12.188,183340000.0,4008.38
12310,Pakistan,838.0,5.081,187280000.0,3661.881
12311,Pakistan,872.0,18.313,191260992.0,4185.638
12312,Pakistan,923.0,12.442,195304992.0,3944.827
12313,Pakistan,971.0,12.123,199427008.0,4070.761
12314,Pakistan,1020.0,12.175,203631008.0,4347.326
12315,Pakistan,,11.344,207906000.0,4503.049
12316,Pakistan,,11.338,212228000.0,4551.648
12317,Pakistan,,13.021,216564992.0,4566.901
12318,Pakistan,,,,
12322,Palestine,11.838749696,,3224000.0,1087.01
12323,Palestine,10.496685056,,3310000.0,1735.101
12324,Palestine,9.216515072,,3380000.0,1461.301
12325,Palestine,10.664354816,,3442000.0,1585.784
12326,Palestine,12.032027648,,3505000.0,2631.797
12327,Palestine,13.171185664,,3578000.0,3249.927
12328,Palestine,12.81595904,,3662000.0,2648.242
12329,Palestine,13.693920256,,3756000.0,2659.351
12330,Palestine,14.78500864,,3857000.0,2274.682
12331,Palestine,15.997046784,,3958000.0,2268.523
12332,Palestine,17.253312512,,4056000.0,2168.719
12333,Palestine,19.437410304,,4150000.0,2357.382
12334,Palestine,20.587167744,,4242000.0,2239.759
12335,Palestine,20.543225856,,4334000.0,2438.646
12336,Palestine,18.634184704,,4429000.0,2612.597
12337,Palestine,19.275497472,,4529000.0,3188.56
12338,Palestine,,,4636000.0,3291.122
12339,Palestine,,,4747000.0,
12340,Palestine,,,4863000.0,
12341,Palestine,,,4981000.0,
12362,Panama,26.563999744,,3030000.0,21941.093
12363,Panama,26.96356864,,3090000.0,21961.62
12364,Panama,28.52549632,,3149000.0,21272.069
12365,Panama,32.24413184,,3209000.0,21137.849
12366,Panama,32.9024,,3269000.0,21125.587
12367,Panama,40.384,,3330000.0,20708.517
12368,Panama,44.422336512,,3392000.0,22114.34
12369,Panama,42.761248768,,3454000.0,20531.496
12370,Panama,45.965971456,,3516000.0,23584.288
12371,Panama,47.997599744,,3579000.0,22505.49
12372,Panama,51.802857472,,3643000.0,25064.858
12373,Panama,57.996521472,,3706000.0,26625.277
12374,Panama,63.576629248,,3771000.0,27232.545
12375,Panama,74.895597568,,3835000.0,26356.519
12376,Panama,71.932698624,,3901000.0,26519.097
12377,Panama,76.098510848,,3968000.0,27456.169
12378,Panama,79.798288384,,4037000.0,30704.049
12379,Panama,,,4107000.0,
12380,Panama,,,4177000.0,
12381,Panama,,,4246000.0,
12402,Papua New Guinea,,,5848000.0,2562.117
12403,Papua New Guinea,,,5975000.0,2865.825
12404,Papua New Guinea,,,6099000.0,2947.239
12405,Papua New Guinea,,,6223000.0,3283.569
12406,Papua New Guinea,,,6354000.0,3603.907
12407,Papua New Guinea,,,6495000.0,3404.189
12408,Papua New Guinea,,,6647000.0,3413.518
12409,Papua New Guinea,,,6809000.0,3593.053
12410,Papua New Guinea,,,6976000.0,3501.026
12411,Papua New Guinea,,,7145000.0,3528.244
12412,Papua New Guinea,,,7311000.0,3321.571
12413,Papua New Guinea,,,7472000.0,3563.57
12414,Papua New Guinea,,,7631000.0,3202.544
12415,Papua New Guinea,,,7788000.0,3362.725
12416,Papua New Guinea,,,7947000.0,3376.944
12417,Papua New Guinea,,,8108000.0,3310.035
12418,Papua New Guinea,,,8272000.0,3250.965
12419,Papua New Guinea,,,8438000.0,
12420,Papua New Guinea,,,8606000.0,
12421,Papua New Guinea,,,8776000.0,
12442,Paraguay,20.230811648,,5323000.0,31008.73
12443,Paraguay,21.263550464,,5428000.0,26227.34
12444,Paraguay,27.763617792,,5532000.0,27369.24
12445,Paraguay,29.172068352,,5633000.0,28766.75
12446,Paraguay,30.690248704,,5731000.0,28369.821
12447,Paraguay,32.012251136,,5824000.0,27374.004
12448,Paraguay,34.151460864,,5913000.0,28424.56
12449,Paraguay,35.369816064,,5998000.0,28114.355
12450,Paraguay,37.093941248,,6081000.0,28661.778
12451,Paraguay,39.765409792,,6164000.0,28160.97
12452,Paraguay,43.854127104,,6248000.0,27778.257
12453,Paraguay,47.648043008,,6334000.0,29153.586
12454,Paraguay,49.208922112,,6422000.0,30015.059
12455,Paraguay,51.73225472,,6510000.0,29653.045
12456,Paraguay,55.039840256,,6600000.0,27230.36
12457,Paraguay,56.733011968,,6689000.0,27396.266
12458,Paraguay,59.056115712,,6778000.0,31800.437
12459,Paraguay,,,6867000.0,
12460,Paraguay,,,6956000.0,
12461,Paraguay,,,7045000.0,
12562,Peru,123.0,31.123,26460000.0,5509.837
12563,Peru,125.0,34.09,26799000.0,5370.711
12564,Peru,133.0,33.913,27101000.0,5437.884
12565,Peru,141.0,35.136,27372000.0,5306.023
12566,Peru,153.0,30.925,27624000.0,5602.33
12567,Peru,170.0,30.458,27866000.0,5808.023
12568,Peru,193.0,32.689,28102000.0,5803.033
12569,Peru,214.0,29.66,28333000.0,6311.251
12570,Peru,235.0,26.702,28562000.0,6756.58
12571,Peru,237.0,27.015,28793000.0,6868.653
12572,Peru,270.0,24.249,29028000.0,7677.239
12573,Peru,294.0,22.904,29264000.0,8596.346
12574,Peru,311.0,23.024,29507000.0,8629.682
12575,Peru,322.0,23.055,29774000.0,8756.718
12576,Peru,331.0,22.882,30090000.0,8855.557
12577,Peru,342.0,22.662,30471000.0,9312.026
12578,Peru,355.0,21.493,30926000.0,9748.041
12579,Peru,,26.042,31444000.0,9606.984
12580,Peru,,26.842,31989000.0,9907.861
12581,Peru,,27.329,32510000.0,9924.199
12582,Peru,,,,
12683,Philippines,339.0,18.026,77992000.0,3837.989
12684,Philippines,342.0,16.419,79673000.0,3701.706
12685,Philippines,348.0,16.167,81365000.0,3601.085
12686,Philippines,358.0,15.885,83052000.0,3653.535
12687,Philippines,370.0,16.296,84711000.0,3701.162
12688,Philippines,384.0,15.773,86326000.0,3616.81
12689,Philippines,406.0,18.061,87889000.0,3445.228
12690,Philippines,438.0,15.883,89405000.0,3523.595
12691,Philippines,467.0,16.73,90902000.0,3580.558
12692,Philippines,488.0,16.105,92414000.0,3558.993
12693,Philippines,537.0,13.705,93967000.0,3608.538
12694,Philippines,586.0,14.876,95570000.0,3617.133
12695,Philippines,609.0,14.986,97213000.0,3670.817
12696,Philippines,662.0,13.318,98872000.0,3869.857
12697,Philippines,694.0,12.525,100513000.0,4004.631
12698,Philippines,735.0,12.019,102113000.0,4320.974
12699,Philippines,785.0,11.47,103664000.0,4648.659
12700,Philippines,,10.966,105173000.0,5025.291
12701,Philippines,,10.67,106651000.0,5094.519
12702,Philippines,,10.542,108117000.0,5200.079
12703,Philippines,,,,
12804,Poland,511.0,0.637,38557000.0,26377.972
12805,Poland,513.0,0.761,38530000.0,26209.415
12806,Poland,530.0,0.759,38489000.0,25954.788
12807,Poland,528.0,0.626,38442000.0,26889.794
12808,Poland,547.0,0.816,38400000.0,27094.458
12809,Poland,568.0,1.029,38369000.0,27709.977
12810,Poland,594.0,1.125,38354000.0,29086.586
12811,Poland,656.0,1.402,38353000.0,28993.839
12812,Poland,681.0,1.998,38357000.0,29483.221
12813,Poland,732.0,2.759,38352000.0,28425.395
12814,Poland,791.0,3.092,38330000.0,30311.204
12815,Poland,843.0,3.6,38287000.0,30494.54
12816,Poland,889.0,4.621,38227000.0,29612.118
12817,Poland,912.0,4.607,38158000.0,29749.993
12818,Poland,939.0,5.369,38091000.0,28693.19
12819,Poland,975.0,5.89,38034000.0,29036.679
12820,Poland,1000.0,5.424,37989000.0,30350.815
12821,Poland,,5.626,37953000.0,31583.28
12822,Poland,,5.291,37922000.0,32106.322
12823,Poland,,6.182,37888000.0,31355.418
12824,Poland,,,,
12925,Portugal,220.0,12.295,10297000.0,28233.557
12926,Portugal,222.0,14.75,10341000.0,28482.009
12927,Portugal,225.0,9.099,10386000.0,28240.049
12928,Portugal,222.0,16.086,10430000.0,28749.47
12929,Portugal,220.0,11.308,10471000.0,28163.746
12930,Portugal,238.0,7.504,10508000.0,28073.391
12931,Portugal,249.0,14.623,10543000.0,27649.613
12932,Portugal,262.0,15.163,10573000.0,27772.076
12933,Portugal,258.0,14.195,10595000.0,26764.42
12934,Portugal,263.0,17.738,10604000.0,26906.628
12935,Portugal,269.0,25.977,10596000.0,28241.897
12936,Portugal,264.0,23.118,10569000.0,27037.609
12937,Portugal,269.0,20.344,10526000.0,24819.293
12938,Portugal,269.0,27.549,10473000.0,27262.918
12939,Portugal,276.0,29.067,10418000.0,27588.124
12940,Portugal,281.0,23.005,10368000.0,27562.39
12941,Portugal,285.0,28.061,10326000.0,29132.501
12942,Portugal,,19.909,10289000.0,28998.655
12943,Portugal,,25.524,10256000.0,29169.073
12944,Portugal,,24.454,10226000.0,28328.318
12945,Portugal,,,,
12966,Puerto Rico,124.0,,3669000.0,35115.772
12967,Puerto Rico,132.0,,3670000.0,38118.336
12968,Puerto Rico,133.0,,3664000.0,38228.43
12969,Puerto Rico,133.0,,3654000.0,40617.888
12970,Puerto Rico,137.0,,3642000.0,41748.499
12971,Puerto Rico,134.0,,3632000.0,40497.153
12972,Puerto Rico,132.0,,3624000.0,36642.302
12973,Puerto Rico,131.0,,3616000.0,35398.466
12974,Puerto Rico,129.0,,3608000.0,33111.134
12975,Puerto Rico,126.0,,3597000.0,31040.299
12976,Puerto Rico,125.0,,3580000.0,26469.386
12977,Puerto Rico,125.0,,3560000.0,28675.654
12978,Puerto Rico,125.0,,3537000.0,30609.619
12979,Puerto Rico,125.0,,3504000.0,26749.44
12980,Puerto Rico,123.0,,3454000.0,26394.296
12981,Puerto Rico,123.0,,3382000.0,27171.345
12982,Puerto Rico,120.0,,3283000.0,25997.393
12983,Puerto Rico,,,3164000.0,
12984,Puerto Rico,,,3040000.0,
12985,Puerto Rico,,,2933000.0,
13086,Qatar,36.70767616,0.0,592000.0,227040.462
13087,Qatar,37.521051648,0.0,615000.0,212998.695
13088,Qatar,39.263993856,0.0,641000.0,230848.466
13089,Qatar,52.706697216,0.0,682000.0,243876.882
13090,Qatar,66.352525312,0.0,753000.0,258924.428
13091,Qatar,90.173325312,0.0,865000.0,259410.061
13092,Qatar,115.0,0.0,1023000.0,231087.521
13093,Qatar,140.0,0.0,1218000.0,212247.157
13094,Qatar,189.0,0.0,1437000.0,198947.266
13095,Qatar,168.0,0.0,1655000.0,174526.663
13096,Qatar,203.0,0.0,1856000.0,181044.002
13097,Qatar,277.0,0.077,2036000.0,190997.01
13098,Qatar,295.0,0.068,2196000.0,200976.542
13099,Qatar,293.0,0.064,2337000.0,203108.982
13100,Qatar,282.0,0.061,2459000.0,207376.531
13101,Qatar,292.0,0.054,2566000.0,221633.7
13102,Qatar,300.0,0.056,2654000.0,208849.051
13103,Qatar,,0.058,2725000.0,195973.265
13104,Qatar,,0.055,2782000.0,198803.039
13105,Qatar,,0.054,2832000.0,198418.117
13126,Reunion,,,737000.0,15036.111
13127,Reunion,,,749000.0,14851.802
13128,Reunion,,,760000.0,14981.559
13129,Reunion,,,771000.0,14967.51
13130,Reunion,,,782000.0,16229.849
13131,Reunion,,,792000.0,15333.102
13132,Reunion,,,801000.0,14280.205
13133,Reunion,,,809000.0,13895.959
13134,Reunion,,,816000.0,14325.287
13135,Reunion,,,824000.0,14484.077
13136,Reunion,,,831000.0,15746.126
13137,Reunion,,,837000.0,15028.961
13138,Reunion,,,844000.0,14352.273
13139,Reunion,,,851000.0,14121.623
13140,Reunion,,,857000.0,14238.371
13141,Reunion,,,863000.0,15172.312
13142,Reunion,,,870000.0,15146.064
13143,Reunion,,,876000.0,
13144,Reunion,,,883000.0,
13145,Reunion,,,889000.0,
13246,Romania,167.0,13.467,22137000.0,18853.41
13247,Romania,187.0,13.317,21989000.0,19197.106
13248,Romania,196.0,13.494,21853000.0,20049.522
13249,Romania,204.0,11.284,21720000.0,20194.546
13250,Romania,223.0,13.153,21578000.0,21045.325
13251,Romania,230.0,15.251,21417000.0,21219.833
13252,Romania,264.0,13.818,21234000.0,21857.943
13253,Romania,300.0,14.06,21034000.0,21298.695
13254,Romania,345.0,16.731,20830000.0,21549.101
13255,Romania,347.0,18.274,20638000.0,18994.459
13256,Romania,360.0,21.081,20472000.0,19287.348
13257,Romania,376.0,17.945,20337000.0,19926.163
13258,Romania,406.0,17.44,20227000.0,19270.679
13259,Romania,412.0,22.315,20133000.0,18010.158
13260,Romania,428.0,24.886,20036000.0,18743.192
13261,Romania,445.0,25.37,19925000.0,18937.68
13262,Romania,409.0,25.494,19796000.0,19062.626
13263,Romania,,23.287,19654000.0,19550.344
13264,Romania,,23.855,19506000.0,20067.332
13265,Romania,,23.237,19365000.0,19665.135
13266,Romania,,,,
13367,Russia,1260.0,11.413,146404992.0,49020.668
13368,Russia,1300.0,11.773,145831008.0,49983.665
13369,Russia,1350.0,11.479,145216000.0,50004.193
13370,Russia,1470.0,11.261,144611008.0,51256.564
13371,Russia,1660.0,11.62,144080992.0,51875.522
13372,Russia,1930.0,11.62,143672000.0,51965.965
13373,Russia,2210.0,11.332,143403008.0,54316.542
13374,Russia,2560.0,11.444,143266000.0,54694.896
13375,Russia,2870.0,11.012,143248992.0,54947.316
13376,Russia,2560.0,11.868,143327008.0,52171.609
13377,Russia,2910.0,11.314,143479008.0,54197.161
13378,Russia,3320.0,10.859,143703008.0,55893.921
13379,Russia,3420.0,10.927,143994000.0,55905.837
13380,Russia,3430.0,11.41,144324992.0,55059.972
13381,Russia,3420.0,11.328,144664992.0,55122.079
13382,Russia,3330.0,11.794,144984992.0,53914.33
13383,Russia,3320.0,12.034,145275008.0,54990.735
13384,Russia,,12.142,145530000.0,55109.15
13385,Russia,,11.814,145734000.0,57252.662
13386,Russia,,12.119,145872000.0,56756.466
13387,Russia,,,,
13408,Rwanda,5.673135104,,7934000.0,327.205
13409,Rwanda,6.24469504,,8231000.0,306.218
13410,Rwanda,7.312862208,,8427000.0,301.225
13411,Rwanda,7.358035968,,8557000.0,299.368
13412,Rwanda,8.05473024,,8681000.0,285.746
13413,Rwanda,8.921578496,,8840000.0,272.639
13414,Rwanda,10.128234496,,9043000.0,260.646
13415,Rwanda,9.758150656,,9274000.0,259.911
13416,Rwanda,11.307379712,,9525000.0,267.778
13417,Rwanda,12.336325632,,9783000.0,278.458
13418,Rwanda,13.5052032,,10039000.0,293.717
13419,Rwanda,14.781248512,,10293000.0,324.23
13420,Rwanda,15.832542208,,10550000.0,344.273
13421,Rwanda,16.843759616,,10812000.0,384.524
13422,Rwanda,17.827250176,,11084000.0,402.088
13423,Rwanda,19.0678528,,11369000.0,432.482
13424,Rwanda,20.204304384,,11669000.0,425.29
13425,Rwanda,,,11981000.0,
13426,Rwanda,,,12302000.0,
13427,Rwanda,,,12627000.0,
13448,Saint Helena,,,6000.0,8582.18
13449,Saint Helena,,,6000.0,8569.616
13450,Saint Helena,,,6000.0,8936.083
13451,Saint Helena,,,6000.0,8841.142
13452,Saint Helena,,,5000.0,6925.251
13453,Saint Helena,,,5000.0,8643.525
13454,Saint Helena,,,5000.0,7960.826
13455,Saint Helena,,,5000.0,10086.304
13456,Saint Helena,,,5000.0,8208.633
13457,Saint Helena,,,5000.0,7718.829
13458,Saint Helena,,,5000.0,8751.119
13459,Saint Helena,,,5000.0,8561.569
13460,Saint Helena,,,5000.0,9484.037
13461,Saint Helena,,,6000.0,7581.432
13462,Saint Helena,,,6000.0,7197.022
13463,Saint Helena,,,6000.0,6625.417
13464,Saint Helena,,,6000.0,7162.702
13465,Saint Helena,,,6000.0,
13466,Saint Helena,,,6000.0,
